Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2007-04-04;09:42:00;1.538;0.222;241.39;6.4;0.0;0.0;18.0
2007-04-04;09:43:00;1.478;0.216;240.14;6.2;0.0;0.0;17.0
2007-04-04;09:44:00;1.412;0.136;240.76;5.8;0.0;0.0;18.0
2007-04-04;09:45:00;1.402;0.118;241.02;5.8;0.0;0.0;18.0
2007-04-04;09:46:00;1.392;0.114;240.62;5.8;0.0;0.0;18.0
2007-04-04;09:47:00;1.386;0.114;240.36;5.8;0.0;0.0;17.0
2007-04-04;09:48:00;1.372;0.106;239.37;5.6;0.0;0.0;18.0
2007-04-04;09:49:00;1.292;0.0;240.24;5.4;0.0;0.0;18.0
2007-04-04;09:50:00;1.298;0.0;240.69;5.4;0.0;0.0;17.0
2007-04-04;09:51:00;1.298;0.0;240.79;5.4;0.0;0.0;18.0
2007-04-04;09:52:00;1.294;0.0;240.29;5.4;0.0;0.0;18.0
2007-04-04;09:53:00;1.284;0.0;239.38;5.2;0.0;0.0;18.0
2007-04-04;09:54:00;1.282;0.0;238.85;5.2;0.0;0.0;17.0
2007-04-04;09:55:00;1.286;0.0;238.91;5.4;0.0;0.0;18.0
2007-04-04;09:56:00;1.27;0.0;237.5;5.2;0.0;0.0;17.0
2007-04-04;09:57:00;1.282;0.0;238.62;5.4;0.0;0.0;17.0
2007-04-04;09:58:00;1.278;0.0;238.25;5.2;0.0;0.0;18.0
2007-04-04;09:59:00;1.282;0.0;238.62;5.4;0.0;0.0;17.0
2007-04-04;10:00:00;1.28;0.0;238.36;5.2;0.0;0.0;18.0
2007-04-04;10:01:00;1.284;0.0;238.89;5.2;0.0;0.0;17.0
2007-04-04;10:02:00;1.278;0.0;238.77;5.2;0.0;0.0;18.0
2007-04-04;10:03:00;1.274;0.0;238.39;5.2;0.0;0.0;17.0
2007-04-04;10:04:00;1.262;0.0;237.27;5.2;0.0;0.0;17.0
2007-04-04;10:05:00;1.262;0.0;237.33;5.2;0.0;0.0;17.0
2007-04-04;10:06:00;1.262;0.0;237.23;5.2;0.0;0.0;18.0
2007-04-04;10:07:00;1.26;0.0;237.03;5.2;0.0;0.0;17.0
2007-04-04;10:08:00;1.264;0.0;237.39;5.2;0.0;0.0;17.0
2007-04-04;10:09:00;1.268;0.0;237.41;5.2;0.0;0.0;18.0
2007-04-04;10:10:00;1.268;0.0;237.08;5.2;0.0;0.0;17.0
2007-04-04;10:11:00;1.268;0.0;237.23;5.2;0.0;0.0;17.0
2007-04-04;10:12:00;1.264;0.0;236.86;5.2;0.0;0.0;17.0
2007-04-04;10:13:00;1.26;0.0;236.51;5.2;0.0;0.0;17.0
2007-04-04;10:14:00;1.3;0.0;237.49;5.4;0.0;0.0;18.0
2007-04-04;10:15:00;1.372;0.1;236.94;5.8;0.0;0.0;17.0
2007-04-04;10:16:00;1.428;0.164;236.67;6.0;0.0;0.0;17.0
2007-04-04;10:17:00;1.434;0.198;236.62;6.0;0.0;0.0;17.0
2007-04-04;10:18:00;1.432;0.196;236.49;6.0;0.0;0.0;17.0
2007-04-04;10:19:00;1.422;0.194;235.81;6.0;0.0;0.0;17.0
2007-04-04;10:20:00;1.42;0.194;235.81;6.0;0.0;0.0;18.0
2007-04-04;10:21:00;1.408;0.19;234.95;6.0;0.0;0.0;16.0
2007-04-04;10:22:00;1.418;0.194;235.98;6.0;0.0;0.0;18.0
2007-04-04;10:23:00;1.412;0.194;235.71;6.0;0.0;0.0;17.0
2007-04-04;10:24:00;1.422;0.196;236.51;6.0;0.0;0.0;17.0
2007-04-04;10:25:00;1.432;0.2;237.29;6.0;0.0;0.0;17.0
2007-04-04;10:26:00;1.436;0.204;237.79;6.0;0.0;0.0;17.0
2007-04-04;10:27:00;1.432;0.202;237.59;6.0;0.0;0.0;18.0
2007-04-04;10:28:00;1.418;0.198;236.86;6.0;0.0;0.0;17.0
2007-04-04;10:29:00;1.356;0.11;236.73;5.6;0.0;0.0;17.0
2007-04-04;10:30:00;1.348;0.098;236.77;5.6;0.0;0.0;17.0
2007-04-04;10:31:00;1.26;0.0;236.28;5.2;0.0;0.0;17.0
2007-04-04;10:32:00;1.252;0.0;236.26;5.2;0.0;0.0;17.0
2007-04-04;10:33:00;1.254;0.0;236.59;5.2;0.0;0.0;18.0
2007-04-04;10:34:00;1.256;0.0;236.68;5.2;0.0;0.0;17.0
2007-04-04;10:35:00;1.26;0.0;237.17;5.2;0.0;0.0;17.0
2007-04-04;10:36:00;1.26;0.0;237.17;5.2;0.0;0.0;17.0
2007-04-04;10:37:00;1.256;0.0;236.81;5.2;0.0;0.0;17.0
2007-04-04;10:38:00;1.272;0.0;238.29;5.2;0.0;0.0;18.0
2007-04-04;10:39:00;1.274;0.0;238.42;5.2;0.0;0.0;17.0
2007-04-04;10:40:00;1.274;0.0;238.46;5.2;0.0;0.0;18.0
2007-04-04;10:41:00;1.266;0.0;237.69;5.2;0.0;0.0;17.0
2007-04-04;10:42:00;1.268;0.0;237.93;5.2;0.0;0.0;17.0
2007-04-04;10:43:00;1.266;0.0;237.71;5.2;0.0;0.0;18.0
2007-04-04;10:44:00;1.262;0.0;237.34;5.2;0.0;0.0;17.0
2007-04-04;10:45:00;1.27;0.0;238.09;5.2;0.0;0.0;17.0
2007-04-04;10:46:00;1.276;0.0;238.67;5.2;0.0;0.0;18.0
2007-04-04;10:47:00;1.278;0.0;238.86;5.2;0.0;0.0;17.0
2007-04-04;10:48:00;1.274;0.0;238.53;5.2;0.0;0.0;18.0
2007-04-04;10:49:00;1.276;0.0;238.62;5.2;0.0;0.0;17.0
2007-04-04;10:50:00;1.272;0.0;238.28;5.2;0.0;0.0;18.0
2007-04-04;10:51:00;1.266;0.0;237.78;5.2;0.0;0.0;17.0
2007-04-04;10:52:00;1.264;0.0;237.46;5.2;0.0;0.0;17.0
2007-04-04;10:53:00;1.266;0.0;237.69;5.2;0.0;0.0;18.0
2007-04-04;10:54:00;1.266;0.0;237.59;5.2;0.0;0.0;17.0
2007-04-04;10:55:00;1.262;0.0;237.26;5.2;0.0;0.0;17.0
2007-04-04;10:56:00;1.264;0.0;237.49;5.2;0.0;0.0;17.0
2007-04-04;10:57:00;1.382;0.096;237.92;5.8;0.0;0.0;18.0
2007-04-04;10:58:00;1.376;0.104;237.82;5.8;0.0;0.0;17.0
2007-04-04;10:59:00;1.366;0.102;237.31;5.6;0.0;0.0;17.0
2007-04-04;11:00:00;1.36;0.1;236.8;5.6;0.0;0.0;18.0
2007-04-04;11:01:00;1.42;0.156;237.34;6.0;0.0;0.0;17.0
2007-04-04;11:02:00;1.442;0.204;237.7;6.0;0.0;0.0;17.0
2007-04-04;11:03:00;1.444;0.206;238.02;6.0;0.0;0.0;18.0
2007-04-04;11:04:00;1.45;0.21;238.72;6.0;0.0;0.0;17.0
2007-04-04;11:05:00;1.438;0.204;237.68;6.0;0.0;0.0;17.0
2007-04-04;11:06:00;1.436;0.204;237.72;6.0;0.0;0.0;18.0
2007-04-04;11:07:00;1.428;0.202;237.31;6.0;0.0;0.0;17.0
2007-04-04;11:08:00;1.428;0.204;237.51;6.0;0.0;0.0;17.0
2007-04-04;11:09:00;1.422;0.202;237.14;6.0;0.0;0.0;18.0
2007-04-04;11:10:00;1.424;0.202;237.34;6.0;0.0;0.0;17.0
2007-04-04;11:11:00;1.422;0.202;237.2;6.0;0.0;0.0;17.0
2007-04-04;11:12:00;1.42;0.202;237.1;6.0;0.0;0.0;17.0
2007-04-04;11:13:00;1.364;0.12;237.55;5.6;0.0;0.0;18.0
2007-04-04;11:14:00;1.282;0.0;237.89;5.4;0.0;0.0;17.0
2007-04-04;11:15:00;1.264;0.0;237.4;5.2;0.0;0.0;17.0
2007-04-04;11:16:00;1.272;0.0;238.31;5.2;0.0;0.0;18.0
2007-04-04;11:17:00;1.27;0.0;238.13;5.2;0.0;0.0;17.0
2007-04-04;11:18:00;1.266;0.0;237.7;5.2;0.0;0.0;17.0
2007-04-04;11:19:00;1.332;0.0;238.34;5.6;0.0;0.0;18.0
2007-04-04;11:20:00;1.358;0.098;238.86;5.6;0.0;1.0;17.0
2007-04-04;11:21:00;1.362;0.098;239.12;5.6;0.0;2.0;18.0
2007-04-04;11:22:00;1.368;0.096;238.65;5.6;0.0;1.0;17.0
2007-04-04;11:23:00;1.45;0.098;239.51;6.0;0.0;1.0;18.0
2007-04-04;11:24:00;1.38;0.096;239.97;5.6;0.0;2.0;17.0
2007-04-04;11:25:00;1.41;0.088;240.67;5.8;0.0;1.0;18.0
2007-04-04;11:26:00;1.42;0.086;241.17;5.8;0.0;1.0;18.0
2007-04-04;11:27:00;1.42;0.082;241.01;5.8;0.0;2.0;18.0
2007-04-04;11:28:00;1.426;0.084;241.52;5.8;0.0;1.0;18.0
2007-04-04;11:29:00;1.436;0.08;240.72;6.0;0.0;2.0;17.0
2007-04-04;11:30:00;1.518;0.078;240.33;6.2;0.0;1.0;18.0
2007-04-04;11:31:00;1.524;0.08;240.89;6.2;0.0;1.0;18.0
2007-04-04;11:32:00;1.524;0.08;241.0;6.2;0.0;2.0;18.0
2007-04-04;11:33:00;1.524;0.08;240.95;6.2;0.0;1.0;18.0
2007-04-04;11:34:00;1.52;0.078;240.66;6.2;0.0;1.0;17.0
2007-04-04;11:35:00;1.512;0.078;240.14;6.2;0.0;2.0;18.0
2007-04-04;11:36:00;1.504;0.076;239.7;6.2;0.0;1.0;18.0
2007-04-04;11:37:00;1.398;0.076;239.37;5.8;0.0;1.0;17.0
2007-04-04;11:38:00;1.396;0.076;239.33;5.8;0.0;2.0;18.0
2007-04-04;11:39:00;1.484;0.168;239.75;6.2;0.0;1.0;17.0
2007-04-04;11:40:00;1.502;0.208;239.34;6.2;0.0;1.0;18.0
2007-04-04;11:41:00;1.5;0.21;239.51;6.2;0.0;1.0;17.0
2007-04-04;11:42:00;1.5;0.21;239.56;6.2;0.0;1.0;18.0
2007-04-04;11:43:00;1.498;0.21;239.62;6.2;0.0;2.0;18.0
2007-04-04;11:44:00;1.486;0.206;238.78;6.2;0.0;1.0;17.0
2007-04-04;11:45:00;1.48;0.202;238.27;6.2;0.0;1.0;18.0
2007-04-04;11:46:00;1.49;0.208;239.38;6.2;0.0;1.0;17.0
2007-04-04;11:47:00;1.584;0.306;240.16;6.6;0.0;2.0;18.0
2007-04-04;11:48:00;1.562;0.31;239.3;6.6;0.0;1.0;17.0
2007-04-04;11:49:00;1.556;0.306;238.82;6.6;0.0;1.0;18.0
2007-04-04;11:50:00;1.552;0.306;238.67;6.6;0.0;1.0;17.0
2007-04-04;11:51:00;1.554;0.308;239.04;6.6;0.0;1.0;18.0
2007-04-04;11:52:00;1.564;0.314;240.0;6.6;0.0;1.0;17.0
2007-04-04;11:53:00;1.632;0.31;239.68;6.8;0.0;2.0;18.0
2007-04-04;11:54:00;1.65;0.304;238.64;7.0;0.0;1.0;18.0
2007-04-04;11:55:00;1.624;0.236;239.56;6.8;0.0;1.0;17.0
2007-04-04;11:56:00;1.576;0.182;240.3;6.6;0.0;1.0;18.0
2007-04-04;11:57:00;1.58;0.184;240.77;6.6;0.0;1.0;18.0
2007-04-04;11:58:00;1.574;0.18;240.24;6.6;0.0;1.0;17.0
2007-04-04;11:59:00;1.49;0.182;240.23;6.2;0.0;2.0;18.0
2007-04-04;12:00:00;1.5;0.272;239.79;6.2;0.0;1.0;18.0
2007-04-04;12:01:00;1.494;0.284;240.21;6.2;0.0;1.0;17.0
2007-04-04;12:02:00;1.5;0.264;239.32;6.2;0.0;1.0;18.0
2007-04-04;12:03:00;1.528;0.266;240.57;6.4;0.0;1.0;18.0
2007-04-04;12:04:00;1.504;0.28;240.77;6.2;0.0;1.0;17.0
2007-04-04;12:05:00;1.5;0.282;240.34;6.2;0.0;2.0;18.0
2007-04-04;12:06:00;1.448;0.184;240.5;6.0;0.0;0.0;18.0
2007-04-04;12:07:00;1.428;0.16;239.86;6.0;0.0;0.0;17.0
2007-04-04;12:08:00;1.438;0.166;240.68;6.0;0.0;0.0;18.0
2007-04-04;12:09:00;1.43;0.162;239.98;6.0;0.0;0.0;18.0
2007-04-04;12:10:00;1.426;0.162;239.66;6.0;0.0;0.0;17.0
2007-04-04;12:11:00;1.466;0.194;239.97;6.2;0.0;0.0;18.0
2007-04-04;12:12:00;1.54;0.298;240.2;6.4;0.0;0.0;18.0
2007-04-04;12:13:00;4.274;0.262;237.66;18.0;0.0;0.0;17.0
2007-04-04;12:14:00;4.302;0.266;238.23;18.0;0.0;0.0;18.0
2007-04-04;12:15:00;4.188;0.082;237.87;17.6;0.0;0.0;17.0
2007-04-04;12:16:00;1.956;0.11;241.22;9.2;0.0;0.0;18.0
2007-04-04;12:17:00;1.43;0.11;240.24;5.8;0.0;0.0;17.0
2007-04-04;12:18:00;1.428;0.11;240.25;5.8;0.0;0.0;18.0
2007-04-04;12:19:00;1.438;0.114;241.13;6.0;0.0;0.0;18.0
2007-04-04;12:20:00;1.438;0.114;241.28;6.0;0.0;0.0;18.0
2007-04-04;12:21:00;1.44;0.114;241.28;6.0;0.0;0.0;18.0
2007-04-04;12:22:00;1.458;0.116;241.88;6.0;0.0;0.0;17.0
2007-04-04;12:23:00;1.502;0.114;241.33;6.2;0.0;0.0;18.0
2007-04-04;12:24:00;1.55;0.116;241.71;6.4;0.0;0.0;18.0
2007-04-04;12:25:00;1.476;0.186;240.42;6.2;0.0;0.0;18.0
2007-04-04;12:26:00;1.6;0.412;240.41;6.8;0.0;0.0;18.0
2007-04-04;12:27:00;1.604;0.4;240.61;6.8;0.0;0.0;17.0
2007-04-04;12:28:00;1.602;0.396;240.41;6.8;0.0;0.0;18.0
2007-04-04;12:29:00;1.598;0.394;240.07;6.8;0.0;0.0;18.0
2007-04-04;12:30:00;1.6;0.396;240.21;6.8;0.0;0.0;17.0
2007-04-04;12:31:00;1.596;0.396;240.04;6.8;0.0;0.0;18.0
2007-04-04;12:32:00;1.588;0.374;240.92;6.8;0.0;0.0;18.0
2007-04-04;12:33:00;1.496;0.214;240.72;6.2;0.0;0.0;18.0
2007-04-04;12:34:00;1.422;0.108;240.82;5.8;0.0;0.0;17.0
2007-04-04;12:35:00;1.406;0.082;240.81;5.8;0.0;0.0;18.0
2007-04-04;12:36:00;1.416;0.086;241.96;5.8;0.0;0.0;18.0
2007-04-04;12:37:00;1.4;0.082;240.47;5.8;0.0;0.0;18.0
2007-04-04;12:38:00;1.386;0.078;239.24;5.8;0.0;0.0;17.0
2007-04-04;12:39:00;1.382;0.076;239.01;5.8;0.0;0.0;18.0
2007-04-04;12:40:00;1.378;0.074;239.3;5.6;0.0;0.0;18.0
2007-04-04;12:41:00;1.376;0.072;239.36;5.6;0.0;0.0;17.0
2007-04-04;12:42:00;1.428;0.0;239.99;6.0;0.0;0.0;18.0
2007-04-04;12:43:00;1.59;0.072;239.63;6.6;0.0;0.0;17.0
2007-04-04;12:44:00;1.584;0.07;239.03;6.6;0.0;0.0;18.0
2007-04-04;12:45:00;1.582;0.068;238.9;6.6;0.0;0.0;17.0
2007-04-04;12:46:00;1.576;0.068;238.54;6.6;0.0;0.0;18.0
2007-04-04;12:47:00;1.576;0.066;238.17;6.6;0.0;0.0;17.0
2007-04-04;12:48:00;1.556;0.068;237.63;6.4;0.0;0.0;18.0
2007-04-04;12:49:00;1.546;0.066;236.73;6.4;0.0;0.0;17.0
2007-04-04;12:50:00;1.552;0.068;237.45;6.4;0.0;0.0;17.0
2007-04-04;12:51:00;1.558;0.07;237.88;6.4;0.0;0.0;17.0
2007-04-04;12:52:00;1.566;0.072;238.64;6.6;0.0;0.0;18.0
2007-04-04;12:53:00;1.478;0.0;239.58;6.2;0.0;0.0;17.0
2007-04-04;12:54:00;1.362;0.0;239.73;5.6;0.0;0.0;18.0
2007-04-04;12:55:00;1.42;0.114;240.64;5.8;0.0;0.0;18.0
2007-04-04;12:56:00;1.412;0.114;240.21;5.8;0.0;0.0;17.0
2007-04-04;12:57:00;1.426;0.118;241.47;5.8;0.0;0.0;18.0
2007-04-04;12:58:00;1.418;0.114;240.73;5.8;0.0;0.0;18.0
2007-04-04;12:59:00;1.436;0.116;241.9;5.8;0.0;0.0;18.0
2007-04-04;13:00:00;1.45;0.118;242.02;6.0;0.0;0.0;18.0
2007-04-04;13:01:00;1.448;0.118;242.42;6.0;0.0;0.0;18.0
2007-04-04;13:02:00;1.436;0.122;242.33;5.8;0.0;0.0;18.0
2007-04-04;13:03:00;1.412;0.118;241.0;5.8;0.0;0.0;18.0
2007-04-04;13:04:00;1.418;0.12;241.65;5.8;0.0;0.0;18.0
2007-04-04;13:05:00;1.412;0.118;241.09;5.8;0.0;0.0;17.0
2007-04-04;13:06:00;1.41;0.114;240.42;5.8;0.0;0.0;18.0
2007-04-04;13:07:00;1.47;0.156;240.4;6.2;0.0;0.0;18.0
2007-04-04;13:08:00;1.466;0.21;239.08;6.2;0.0;0.0;17.0
2007-04-04;13:09:00;1.468;0.21;239.24;6.2;0.0;0.0;18.0
2007-04-04;13:10:00;1.464;0.208;238.87;6.2;0.0;0.0;17.0
2007-04-04;13:11:00;1.464;0.206;238.12;6.2;0.0;0.0;18.0
2007-04-04;13:12:00;1.462;0.21;238.93;6.2;0.0;0.0;17.0
2007-04-04;13:13:00;1.462;0.21;239.08;6.2;0.0;0.0;18.0
2007-04-04;13:14:00;1.424;0.162;238.63;6.0;0.0;0.0;17.0
2007-04-04;13:15:00;1.366;0.078;238.82;5.6;0.0;0.0;18.0
2007-04-04;13:16:00;1.374;0.082;239.84;5.6;0.0;0.0;17.0
2007-04-04;13:17:00;1.37;0.08;239.36;5.6;0.0;0.0;18.0
2007-04-04;13:18:00;1.372;0.08;239.66;5.6;0.0;0.0;18.0
2007-04-04;13:19:00;1.362;0.078;238.84;5.6;0.0;0.0;17.0
2007-04-04;13:20:00;1.37;0.08;239.55;5.6;0.0;0.0;18.0
2007-04-04;13:21:00;1.366;0.08;239.29;5.6;0.0;0.0;17.0
2007-04-04;13:22:00;1.376;0.084;239.67;5.6;0.0;0.0;18.0
2007-04-04;13:23:00;2.446;0.066;238.31;10.4;0.0;0.0;17.0
2007-04-04;13:24:00;2.02;0.07;238.57;8.8;0.0;0.0;18.0
2007-04-04;13:25:00;1.386;0.07;239.93;5.8;0.0;0.0;17.0
2007-04-04;13:26:00;1.392;0.068;240.2;5.8;0.0;0.0;18.0
2007-04-04;13:27:00;1.39;0.068;240.0;5.8;0.0;0.0;18.0
2007-04-04;13:28:00;1.336;0.0;239.83;5.6;0.0;0.0;17.0
2007-04-04;13:29:00;1.592;0.0;238.42;7.0;0.0;0.0;18.0
2007-04-04;13:30:00;2.154;0.0;237.68;9.4;0.0;0.0;17.0
2007-04-04;13:31:00;1.31;0.0;238.39;5.4;0.0;0.0;17.0
2007-04-04;13:32:00;1.316;0.0;238.61;5.4;0.0;0.0;18.0
2007-04-04;13:33:00;1.316;0.0;238.9;5.4;0.0;0.0;17.0
2007-04-04;13:34:00;1.312;0.0;238.93;5.4;0.0;0.0;18.0
2007-04-04;13:35:00;1.298;0.0;238.37;5.4;0.0;0.0;17.0
2007-04-04;13:36:00;1.42;0.106;238.74;6.0;0.0;0.0;18.0
2007-04-04;13:37:00;1.408;0.102;238.68;5.8;0.0;0.0;17.0
2007-04-04;13:38:00;1.41;0.102;239.07;5.8;0.0;0.0;18.0
2007-04-04;13:39:00;1.42;0.108;240.26;5.8;0.0;0.0;17.0
2007-04-04;13:40:00;1.39;0.112;239.72;5.8;0.0;0.0;18.0
2007-04-04;13:41:00;1.384;0.11;239.37;5.8;0.0;0.0;18.0
2007-04-04;13:42:00;1.388;0.112;239.89;5.8;0.0;0.0;17.0
2007-04-04;13:43:00;1.378;0.11;239.11;5.8;0.0;0.0;18.0
2007-04-04;13:44:00;1.386;0.112;239.93;5.8;0.0;0.0;17.0
2007-04-04;13:45:00;1.388;0.114;240.26;5.8;0.0;0.0;18.0
2007-04-04;13:46:00;1.388;0.114;240.31;5.8;0.0;0.0;18.0
2007-04-04;13:47:00;1.388;0.114;240.32;5.8;0.0;0.0;18.0
2007-04-04;13:48:00;1.386;0.114;240.15;5.8;0.0;0.0;17.0
2007-04-04;13:49:00;1.376;0.11;239.38;5.6;0.0;0.0;18.0
2007-04-04;13:50:00;1.378;0.11;239.45;5.6;0.0;0.0;17.0
2007-04-04;13:51:00;1.374;0.108;239.16;5.6;0.0;0.0;18.0
2007-04-04;13:52:00;1.374;0.11;239.27;5.6;0.0;0.0;17.0
2007-04-04;13:53:00;1.376;0.11;239.48;5.6;0.0;0.0;18.0
2007-04-04;13:54:00;1.38;0.11;239.82;5.6;0.0;0.0;18.0
2007-04-04;13:55:00;1.322;0.0;239.79;5.4;0.0;0.0;17.0
2007-04-04;13:56:00;1.372;0.084;240.38;5.6;0.0;0.0;18.0
2007-04-04;13:57:00;1.372;0.084;240.42;5.6;0.0;0.0;18.0
2007-04-04;13:58:00;1.362;0.082;239.56;5.6;0.0;0.0;17.0
2007-04-04;13:59:00;1.36;0.082;239.39;5.6;0.0;0.0;18.0
2007-04-04;14:00:00;1.356;0.08;239.17;5.6;0.0;0.0;17.0
2007-04-04;14:01:00;1.368;0.086;240.57;5.6;0.0;0.0;18.0
2007-04-04;14:02:00;1.374;0.088;241.14;5.6;0.0;0.0;18.0
2007-04-04;14:03:00;1.372;0.088;241.1;5.6;0.0;0.0;18.0
2007-04-04;14:04:00;1.372;0.088;241.25;5.6;0.0;0.0;18.0
2007-04-04;14:05:00;1.368;0.088;240.83;5.6;0.0;0.0;17.0
2007-04-04;14:06:00;1.372;0.088;241.25;5.6;0.0;0.0;18.0
2007-04-04;14:07:00;1.364;0.086;240.51;5.6;0.0;0.0;18.0
2007-04-04;14:08:00;1.362;0.086;240.48;5.6;0.0;0.0;18.0
2007-04-04;14:09:00;1.344;0.054;240.68;5.6;0.0;0.0;17.0
2007-04-04;14:10:00;1.294;0.0;240.27;5.4;0.0;0.0;18.0
2007-04-04;14:11:00;1.288;0.0;239.63;5.2;0.0;0.0;18.0
2007-04-04;14:12:00;1.288;0.0;239.74;5.4;0.0;0.0;17.0
2007-04-04;14:13:00;1.286;0.0;239.57;5.2;0.0;0.0;18.0
2007-04-04;14:14:00;1.29;0.0;239.93;5.4;0.0;0.0;18.0
2007-04-04;14:15:00;1.292;0.0;240.01;5.4;0.0;0.0;17.0
2007-04-04;14:16:00;1.29;0.0;239.97;5.4;0.0;0.0;18.0
2007-04-04;14:17:00;1.356;0.048;240.03;5.6;0.0;0.0;18.0
2007-04-04;14:18:00;1.404;0.116;240.52;5.8;0.0;0.0;17.0
2007-04-04;14:19:00;1.402;0.116;240.6;5.8;0.0;0.0;18.0
2007-04-04;14:20:00;1.402;0.116;240.73;5.8;0.0;0.0;18.0
2007-04-04;14:21:00;1.396;0.114;240.43;5.8;0.0;0.0;17.0
2007-04-04;14:22:00;1.394;0.114;240.23;5.8;0.0;0.0;18.0
2007-04-04;14:23:00;1.384;0.11;239.46;5.8;0.0;0.0;18.0
2007-04-04;14:24:00;1.388;0.112;239.91;5.8;0.0;0.0;17.0
2007-04-04;14:25:00;1.388;0.114;240.06;5.8;0.0;0.0;18.0
2007-04-04;14:26:00;1.39;0.114;240.27;5.8;0.0;0.0;18.0
2007-04-04;14:27:00;1.392;0.116;240.61;5.8;0.0;0.0;17.0
2007-04-04;14:28:00;1.388;0.116;240.36;5.8;0.0;0.0;18.0
2007-04-04;14:29:00;1.388;0.116;240.42;5.8;0.0;0.0;18.0
2007-04-04;14:30:00;1.386;0.114;240.19;5.8;0.0;0.0;18.0
2007-04-04;14:31:00;1.378;0.112;239.53;5.6;0.0;0.0;17.0
2007-04-04;14:32:00;1.396;0.118;241.29;5.8;0.0;0.0;18.0
2007-04-04;14:33:00;1.4;0.12;241.54;5.8;0.0;0.0;18.0
2007-04-04;14:34:00;1.406;0.122;242.19;5.8;0.0;0.0;18.0
2007-04-04;14:35:00;1.376;0.068;242.98;5.6;0.0;0.0;18.0
2007-04-04;14:36:00;1.318;0.0;242.53;5.4;0.0;0.0;18.0
2007-04-04;14:37:00;1.33;0.0;243.71;5.4;0.0;0.0;18.0
2007-04-04;14:38:00;1.322;0.0;242.97;5.4;0.0;0.0;18.0
2007-04-04;14:39:00;1.312;0.0;242.05;5.4;0.0;0.0;18.0
2007-04-04;14:40:00;1.34;0.0;241.91;5.6;0.0;0.0;18.0
2007-04-04;14:41:00;1.47;0.194;241.81;6.0;0.0;0.0;18.0
2007-04-04;14:42:00;1.468;0.214;241.84;6.0;0.0;1.0;18.0
2007-04-04;14:43:00;2.366;0.264;240.59;11.0;12.0;1.0;18.0
2007-04-04;14:44:00;3.9;0.324;239.03;16.2;41.0;2.0;17.0
2007-04-04;14:45:00;3.816;0.302;238.08;16.0;40.0;1.0;18.0
2007-04-04;14:46:00;3.904;0.332;237.59;16.4;39.0;2.0;17.0
2007-04-04;14:47:00;4.028;0.382;236.15;17.0;39.0;1.0;17.0
2007-04-04;14:48:00;4.056;0.386;236.96;17.2;40.0;1.0;17.0
2007-04-04;14:49:00;4.06;0.384;237.23;17.2;39.0;2.0;17.0
2007-04-04;14:50:00;4.068;0.386;237.38;17.2;40.0;1.0;18.0
2007-04-04;14:51:00;4.068;0.386;237.56;17.2;39.0;1.0;17.0
2007-04-04;14:52:00;4.074;0.386;237.65;17.2;40.0;2.0;17.0
2007-04-04;14:53:00;4.062;0.382;237.45;17.2;40.0;1.0;18.0
2007-04-04;14:54:00;4.01;0.284;237.75;16.8;39.0;1.0;17.0
2007-04-04;14:55:00;4.0;0.282;237.53;16.8;40.0;2.0;17.0
2007-04-04;14:56:00;4.024;0.288;238.09;16.8;40.0;1.0;18.0
2007-04-04;14:57:00;4.024;0.284;238.4;16.8;40.0;1.0;17.0
2007-04-04;14:58:00;4.034;0.284;238.65;16.8;40.0;2.0;17.0
2007-04-04;14:59:00;4.122;0.386;238.53;17.2;40.0;1.0;18.0
2007-04-04;15:00:00;4.156;0.416;238.93;17.4;40.0;1.0;17.0
2007-04-04;15:01:00;4.152;0.422;238.93;17.4;40.0;2.0;18.0
2007-04-04;15:02:00;2.23;0.48;240.4;10.0;11.0;1.0;18.0
2007-04-04;15:03:00;1.852;0.456;239.76;7.8;2.0;1.0;17.0
2007-04-04;15:04:00;3.02;0.438;239.45;13.6;18.0;1.0;18.0
2007-04-04;15:05:00;6.216;0.382;236.02;26.4;74.0;1.0;17.0
2007-04-04;15:06:00;6.192;0.38;235.76;26.2;75.0;2.0;17.0
2007-04-04;15:07:00;6.186;0.38;235.61;26.2;75.0;1.0;17.0
2007-04-04;15:08:00;6.21;0.384;236.3;26.2;75.0;1.0;17.0
2007-04-04;15:09:00;6.188;0.38;235.92;26.2;75.0;1.0;17.0
2007-04-04;15:10:00;6.18;0.38;235.76;26.2;75.0;1.0;17.0
2007-04-04;15:11:00;5.038;0.394;236.77;21.8;58.0;2.0;17.0
2007-04-04;15:12:00;4.03;0.408;237.74;17.0;38.0;1.0;18.0
2007-04-04;15:13:00;5.372;0.388;236.46;23.2;60.0;1.0;17.0
2007-04-04;15:14:00;6.266;0.388;236.28;26.4;75.0;1.0;17.0
2007-04-04;15:15:00;6.202;0.374;235.36;26.4;74.0;1.0;17.0
2007-04-04;15:16:00;5.878;0.378;235.68;25.2;70.0;1.0;17.0
2007-04-04;15:17:00;3.178;0.298;238.33;14.2;26.0;2.0;17.0
2007-04-04;15:18:00;1.862;0.304;240.12;7.8;3.0;1.0;18.0
2007-04-04;15:19:00;2.666;0.294;239.02;12.0;15.0;1.0;18.0
2007-04-04;15:20:00;4.032;0.344;237.12;17.0;39.0;1.0;17.0
